Col,positive,todo author hubms check what is neccessary remove old filters searchfolder getfilter  getfilterrule  removeall  add filter criteria searchfolder getfilter  getfilterrule  add c
Col,positive,todo let the attachmentviewer get the focus so that this works
Col,positive,todo open in message frame todo handle also message attachments from openincomposer action
Col,positive,todo author fdietz add central place which keeps a list of all possible colors and provides a custom color configuration possibility
Col,positive,todo dont use deprecated method
Col,positive,todo author fdietz implement custom menuitem renderer
Col,positive,todo author fdietz i n
Col,positive,todo author fdietz i n
Col,positive,fixme author fdietz do we need this implementation in a tempfolder ? if not just put an empty method here just like in virtualfolder
Col,positive,todo author fdietz i n
Col,positive,todo ristretto should handle the logging of streams in another way
Col,positive,todo author fdietz all this code for creating a new imaprootfolder should be moved to a folderfactory this way path would be handled in the factory too parent directory for mail folders for example columba mail string path mailconfig getinstance  getconfigdirectory  getpath
Col,positive,turn of focus stealing workaround should be removed in the future
Col,positive,wait if there is an active transaction todo author hubms retrycount
Col,positive,this regular expression should cover anything from a a pt or a a com to a a info permits usage of invalid top domains though p bug fdietz added and as regular characters example mail toplevel mail de p todo see if we can replace the matching code with ristretto stuff
Col,positive,author fdietz this is a workaround generally the contact dialog editor should ensure that all necessary fields are available
Col,positive,todo replace view with more detailed info view
Col,positive,todo we should check if we need an vector or better another list implementation checking also if the list must be syncronized or not performance
Col,positive,fixme is this correct for
Col,positive,todo author fdietz i n
Col,positive,todo externalize string non nls 
Col,positive,todo multiplicity checks
Col,positive,todo author fdietz until we can get all the settings update immediately we just open a message box telling the user to restart
Col,positive,todo real im status here
Col,positive,fixme should we align the menu to the left instead ? menu show b b getwidth  menu getwidth  b getheight
Col,positive,todo author fdietz i n
Col,positive,todo author fdietz i n
Col,positive,author tstich its better to call the shutdownmanager since the above is called automatically from it shutdownmanager is modified to allow one shutdown call only so we never should have multi shutdown problems again
Col,positive,todo should come up with a better name for the menu item
Col,positive,todo throw illegalargumentexception in case a variable null
Col,positive,todo author fdietz no paging used currently show only first  results
Col,positive,todo use undoableeditevent to make this really work
Col,positive,todo author fdietz add export feature
Col,positive,todo author fdietz no paging used currently show only first  results
Col,positive,since columba is doing its own logging handlers we should not use handlers in the parent logger
Col,positive,todo author fdietz i n
Col,positive,the javahelp ca not be added to a borderlayout because it isnt' a component for this demo we will use the embeded method since we do not want a frame to be created
Col,positive,author fdietz problem extensions do not run using java webstart jws even though we assign all permission in our columba jnlp file this only applies to the initial java webstart classloader but we create our own classloaders for loading extensions these classloaders do not have the same permission settings anymore
Col,positive,what to do here ? we could start a new server
Col,positive,workaround system setsecuritymanager null this call effectly disables the sandbox mode and seems to work fine below i use another way the policy for all classloaders is set to all permissions do not really know the difference though
Col,positive,for the mac screenbarmenus to work this must be declared before any awt swing gets initialised do not move it to plugin init location because that is too late
Col,positive,kids do not do this at home
Col,positive,author fdietz the following line is not working just do not know why main mainclassloader addurls  url urllist toarray new url   workaround modify the system class loader instead horrible but it works
Col,positive,author fdietz workaround we simply append urls to the existing global class loader and use the same as parent note that we create a new url classloader for every class we instanciate we might want to support hot swapping of changed classes later
Col,positive,todo author fdietz i n
Col,positive,we ca not use systemclassloader here because that does not work with java webstart instead we use this getclass  getclassloader  which seems to work perfectly
Col,positive,todo author karlpeder if existing meta tags are to be kept code changes are necessary
Col,positive,todo create exception for this
Col,positive,todo should this be renamed to cloc or something more appropriate than clock ?
Col,positive,todo author javaprog better exception handling
Col,positive,todo author fdietz fix account info panel check
Col,positive,todo author fdietz move this to abstractmessagefolder constructor create filterlist datastructure
Col,positive,todo author fdietz i n
Col,positive,todo add javadocs
Col,positive,fixme this function needs documentation return boolean param xmlelement e
Col,positive,fixme this function needs documentation return string param string name
Col,positive,todo author fdietz add proper description here
Col,positive,fixme this function needs documentation constructor
Col,positive,fixme this function needs documentation param out outputstream to print the data to
Col,positive,fixme this function needs documentation constructor param name string param data string
Col,positive,todo create javadocs for class
Col,positive,fixme this function needs documentation param attrs hashtable to use as the attributes
Col,positive,fixme this function needs documentation return xmlelement param string path
Col,positive,todo add javadocs
Col,positive,fixme this function needs documentation return vector
Col,positive,fixme this function needs documentation return enumeration
Col,positive,fixme this function needs documentation return string param string name
Col,positive,fixme this function needs documentation constructor param string name param hashtable attributes
Col,positive,fixme this function needs documentation constructor param string name
Col,positive,not needed
Col,positive,todo author fdietz replace with regular expression
Col,positive,todo implement me
Col,positive,todo author fdietz implement
Col,positive,todo author fdietz replace with regular expression
Col,positive,todo implement validation
Col,positive,todo implement me
Col,positive,create subject headerfield in using the senders message subject and prepending fwd if not already there param header a code columbaheader code which contains the headerfields of the message we want reply forward fixme author fdietz we need to i n this
Col,positive,todo finish marshalling of all available properties
Col,positive,todo finish unmarshalling of all available properties
Col,positive,todo implement
Col,positive,todo author fdietz replace with regular expression
Col,positive,todo author fdietz implement
Col,positive,todo implement this
Col,positive,not implemented yet
Col,positive,create subject headerfield in using the senders message subject and prepending re if not already there param header a code columbaheader code which contains the headerfields of the message we want reply forward fixme author fdietz we need to i n this
Col,positive,todo implement this
Col,positive,todo author karlpeder implementation of undo redo missing
Col,positive,html quoting is done by inserting a div around the message formattet with a blue line at left edge todo author fdietz implement quoting font color stylesheet blockquote ? ? ?
Col,positive,todo author fdietz replace with regular expression
Col,positive,todo author fdietz show error dialoghere
Col,positive,todo author karlpeder implementation of undo redo missing
Col,positive,todo author fdietz add error dialog
Col,positive,todo author fdietz add error dialog
Col,positive,not needed
Col,positive,todo show dialog
Col,positive,todo author fdietz replace with regular expression
Col,positive,todo author fdietz make i n
Col,positive,todo author javaprog sizecombobox can be enabled as paragraphcombobox when implemented
Col,positive,todo add dialog to inform user that the smtp server does not support authentication
Col,positive,todo author hubms show if there is already a virtual folder for this tag
Col,positive,update status message todo author fdietz i n
Col,positive,todo author karlpeder implementation of undo redo missing
Col,positive,todo author fdietz keep track of progress here
Col,positive,todo localize filter action names
Col,positive,todo author fdietz i n
Col,positive,todo implement clear
Col,positive,todo author fdietz implement action for font size combo box
Col,positive,todo author fdietz i n
Col,positive,todo localize filter action names
Col,positive,todo author fdietz replace with regular expression
Col,positive,fixme threaded view auto collapse
Col,positive,todo author karlpeder implementation of undo redo missing
Col,positive,todo author fdietz implement test
Col,positive,test cases for generating subject lines when replying and or forwarding messages p todo re columba devel test subject author fdietz
Col,positive,todo test mac keyboard accelerator changes done here by mlivingstone shortcut key
Col,positive,fixme missing full tests for leap year
Col,positive,todo fix testcase assertequals filter result true result
Col,positive,gets the location of an external commandline tool p todo test this method param toolid id of tool return location of tool
Col,negative,get selected folder
Col,negative,create a formlayout instance
Col,negative,g setcolor fillcolor g fillrect    w h
Col,negative,no filterlist treenode found create a new one
Col,negative,non nls 
Col,negative,associate with javahelp
Col,negative,non nls 
Col,negative,if it is in a scroll pane then we add to the end of the list
Col,negative,junit begin
Col,negative,try to get instance of filteraction
Col,negative,junit begin
Col,negative,remove from header list
Col,negative,non nls 
Col,negative,notify folder tree model
Col,negative,should never happen
Col,negative,id org columba example helloworld helloworldplugin
Col,negative,telephonetextfield 
Col,negative,set component values
Col,negative,write text to file
Col,negative,cancel
Col,negative,non nls 
Col,negative,user did not select any folder make inbox the default folder
Col,negative,fullnamebutton
Col,negative,all match any jcombobox
Col,negative, karlpeder added html support mimepart mp tree getfirsttextpart plain
Col,negative,remove xmlelement
Col,negative,check if firstname middlename or lastname contain only valid characters
Col,negative,string uservisiblename pluginhandler getuservisiblename id
Col,negative,non nls 
Col,negative,filter description jtextfield
Col,negative,non nls  non nls 
Col,negative,c gridx gridbagconstraints remainder c anchor gridbagconstraints northeast gridbag setconstraints removebutton c panel add removebutton
Col,negative, karlpeder remove html comments they are not displayed properly in the composer
Col,negative,get values from components
Col,negative,set source reference in composermodel when replying this is the original sender is message you selected and replied to
Col,negative,int type action getactionint
Col,negative,calendarlabel
Col,negative,jcheckbox overwriteoptionscheckbox
Col,negative,date header we got a date header store this fact for later use
Col,negative,iterate through all foldertypes to find suitable ones
Col,negative,bufferedreader in new bufferedreader new inputstreamreader new fileinputstream file  model getcharsetname
Col,negative,getting next node
Col,negative,ignore
Col,negative,add child to parent
Col,negative,do decoding stuff
Col,negative,table registers interest in tree selection events
Col,negative,non nls  non nls 
Col,negative,enabled disabled
Col,negative,non javadoc see org columba core filter ifilterlist remove int
Col,negative,criteria setpattern  string textfield gettext
Col,negative,ignore
Col,negative,textfield settext criteria getpattern
Col,negative,create config folder file file new file test config file mkdir  new config file logging debug true logging createdefaulthandler  init mail component new mailmain  init  new addressbookmain  init  now load all available plugins pluginmanager getinstance  initexternalplugins
Col,negative,fall back to today
Col,negative,ensure tzid matches date time timezone parameter tzid dtend getparameters  getparameter parameter tzid
Col,negative,create a form builder
Col,negative,non nls 
Col,negative,get root folder
Col,negative,wrong xml format
Col,negative,create mandatory imap inbox folder
Col,negative,titledborder etched javax swing borderfactory createtitledborder javax swing borderfactory createetchedborder  login centerpanel setborder etched
Col,negative,private jlabel enabletextindexinglabel
Col,negative,taglist taglist new contacttaglist this jscrollpane taglistscrollpane new jscrollpane taglist taglistscrollpane sethorizontalscrollbarpolicy jscrollpane horizontal scrollbar never taglistscrollpane setborder borderfactory createemptyborder  
Col,negative,could not find folder associated with this uid open the select folder dialog
Col,negative,mod switt for redirecting feature if from value was set take this as from else take identity
Col,negative,add the custom color item
Col,negative,non nls 
Col,negative,treepathbutton setmargin new insets  
Col,negative,create a form builder
Col,negative,use mark as read as default fallback mechanism
Col,negative,set source reference in composermodel when replying this is the original sender is message you selected and replied to
Col,negative,focus name textfield
Col,negative,non nls 
Col,negative,add child to parent
Col,negative, columns non nls 
Col,negative,add message to folder
Col,negative,associate inbox with root folder
Col,negative,add message to folder
Col,negative,author tstich added lucene gui element here builder add enabletextindexinglabel cc xy    
Col,negative,create a form builder
Col,negative,where in the drag image the mouse was clicked
Col,negative,add message to folder
Col,negative,which parents are possible ?
Col,negative,add message to folder
Col,negative,select new item
Col,negative,create a formlayout instance non nls 
Col,negative,attachments found insert start and end for html
Col,negative,add message to folder
Col,negative,return the result as boolean value true or false
Col,negative,add message to folder
Col,negative,you need a sound wav in your program folder
Col,negative, columns non nls 
Col,negative,non nls  non nls 
Col,negative,add message to folder
Col,negative,convert the condition string to an int which is easier to handle
Col,negative,public abstract iheaderliststorage getheaderliststorage
Col,negative,just a simple example
Col,negative,parent directory for mail folders for example columba mail
Col,negative,logging log severe error parsing body for attachments e
Col,negative,add message to folder
Col,negative,create copy command
Col,negative,debug messages for diagnostics
Col,negative,server does not support utf  fall back to system default
Col,negative,adjust description field
Col,negative,if the cause is a smtpexcpetion then only password wrong else bogus authentication mechanism
Col,negative,groups are separated by at least one ws character
Col,negative,validation disable sebastian witt  name email somewhat de isnt true which should root localhost is valid but not with this check root is also valid with local mailserver  but not with this check
Col,negative,add message to folder
Col,negative,charset is specified find it
Col,negative,add message to folder
Col,negative,setpreferredsize new dimension 
Col,negative,add email addresses
Col,negative,logging log severe error while looking for charset e
Col,negative,get selected folder
Col,negative,buffer append getshortclassname record getsourceclassname   buffer append  buffer append record getsourcemethodname  buffer append
Col,negative,add message to folder
Col,negative,roll correctly over years
Col,negative,add message to folder
Col,negative,non nls  enablelabel setfont boldfont
Col,negative,bottom add box createhorizontalglue
Col,negative,non nls  non nls 
Col,negative,user changed folder name
Col,negative,encrypt the cleartext
Col,negative,enabletextindexinglabel setenabled false
Col,negative,non nls 
Col,negative,create emptyborder between components and dialog frame
Col,negative,non nls  non nls 
Col,negative,add message to folder
Col,negative,non nls  non nls 
Col,negative,add message to folder
Col,negative,uimanager put label font mainfont uimanager put textfield font mainfont uimanager put textarea font mainfont uimanager put menuitem font mainfont uimanager put menuitem acceleratorfont mainfont uimanager put menu font mainfont uimanager put menu acceleratorfont mainfont uimanager put menubar font mainfont uimanager put tree font mainfont uimanager put table font mainfont uimanager put button font mainfont uimanager put checkboxbutton font mainfont uimanager put radiobutton font mainfont uimanager put combobox font mainfont uimanager put togglebutton font mainfont uimanager put checkboxmenuitem font mainfont uimanager put radiobuttonmenuitem font mainfont uimanager put tabbedpane font mainfont uimanager put list font mainfont
Col,negative,add message to folder
Col,negative,charset is found from line not lcline not forced lower case
Col,negative,create emptyborder between components and dialog frame
Col,negative,group
Col,negative,add components to the panel
Col,negative,manipulatemodel tablemodelplugin structure change
Col,negative,ok
Col,negative,if no content type header was found it is necessary to construct a new one for outgoing msg eudora never includes a content type html msg is not shown correctly
Col,negative,jpanel panel new jpanel  panel setlayout new borderlayout  panel add resetbutton borderlayout east builder add panel cc xywh  
Col,negative,test for xmlelement string string
Col,negative,overwriteoptionscheckbox new jcheckbox overwrite global settings overwriteoptionscheckbox addactionlistener this overwriteoptionscheckbox setactioncommand overwrite
Col,negative,defaultshapefactory setshape ashapecreator createtraslucentshapehorizontal  null
Col,negative,add message to folder
Col,negative,non nls  non nls  non nls  non nls  non nls 
Col,negative,search across all providers
Col,negative,create a form builder
Col,negative,c gridwidth gridbagconstraints relative
Col,negative,linkedlist testlist new linkedlist listfull i listtools intersect testlist listfull i asserttrue testlist equals listfull i  testlist new linkedlist listfull i listtools intersect testlist new linkedlist  asserttrue testlist size   testlist new linkedlist listfull i listtools intersect testlist listpart i asserttrue testlist equals listpart i  testlist new linkedlist listfull i listtools intersect testlist listpart i asserttrue testlist equals listpart i  testlist new linkedlist listpart i listtools intersect testlist listpart i asserttrue testlist size  
Col,negative,if there is no search engine try the default one
Col,negative,execute command use mock object class as worker which does nothing
Col,negative,add message to folder
Col,negative,read attribute value
Col,negative,add message to folder
Col,negative,save boolean headerfields compressing them to one int value
Col,negative,protected remotesearchengine searchengine
Col,negative,such a header is used by eudora to indicate attachments for outgoing messages outgoing messages have no content type specified therefore the content type header can be safely set here without risk of conflicts with the modifications made above
Col,negative,add message to folder
Col,negative,ashape textshape new textashape text gridrow name textrect textashape type singe line font fgcolor atfraction center atstart start  boolean false
Col,negative,only local folders have an full text indexing capability
Col,negative,mainconstraints fill gridbagconstraints both mainconstraints insets new insets   mainconstraints gridwidth gridbagconstraints remainder mainconstraints weightx   mainconstraints weighty  
Col,negative,todo i n close button
Col,negative,get unique boundary not checked against att list part but guess its ok
Col,negative,get column of list
Col,negative,if user cancelled task exit immediately
Col,negative,display status message
Col,negative,group item
Col,negative,associate with javahelp
Col,negative,parameters rest of string
Col,negative,create a form builder
Col,negative,non nls  non nls 
Col,negative,enable lucene search index by default non nls  non nls 
Col,negative,save last message while loop terminated before last msg was saved
Col,negative,non nls  non nls 
Col,negative,non nls  non nls  non nls  non nls  non nls  non nls 
Col,negative,create the header of the multipart
Col,negative,logging log severe not enough tokens in datestr to create date header returning null e
Col,negative,notify configuration changes listeners see org columba mail gui table util markasreadtimer
Col,negative,mixed or unknown multipart type to be treated as mixed this is typically a message with attachments eudora just stores links to them therefore we create a new multipart mixed message with nd part html page with links to attachments
Col,negative,get list of all uids
Col,negative,notifytablelisteners new tablemodelevent this   logmessages size
Col,negative,associate with javahelp
Col,negative,non nls 
Col,negative,move message to trash if marked as expunged
Col,negative,iservicemanager getinstance  createservice
Col,negative,ask the user about the destination file
Col,negative,do not instantiate this class
Col,negative,register for configuration changes
Col,negative,non nls  non nls 
Col,negative,get headerfield to search in for example subject
Col,negative,combobox setborder borderfactory createemptyborder  
Col,negative,button panel
Col,negative,listener updates menu in case the tags where changed
Col,negative,general
Col,negative,return chatmediator chatlist get index
Col,negative,notify listeners see org columba mail gui composer subjectcontroller
Col,negative,non javadoc see org columba core gui themes plugin abstractthemeplugin setlookandfeel
Col,negative,send notification event see org columba mail gui message textviewer
Col,negative,apply transparent icon
Col,negative,create a formlayout instance
Col,negative,example fdietz jabber org jabber client remove jabber client
Col,negative,display status message
Col,negative,replace with mylistcellrenderer for simple one line renderer replace with mycomplexlistcellrenderer for an additional description line
Col,negative,notify listeners
Col,negative,mandatory string based attribute
Col,negative,add components to the panel
Col,negative,gets the platform specific default theme this is in all cases but macos x the plastic theme on macos x we use the system l f
Col,negative,skip the first column
Col,negative,selected buddy in buddylist
Col,negative,create emptyborder between components and dialog frame
Col,negative,private void addstatus string tooltip imageicon icon jlabel label new jlabel icon label settooltiptext tooltip combobox additem tooltip
Col,negative,update list view
Col,negative,did not find any group for this buddy
Col,negative,only local folders have an full text indexing capability
Col,negative,set recipients from the recipients vector
Col,negative,border border new compoundborder borderfactory createemptyborder    border 
Col,negative,if this is a unix based system check the  best known areas for the aspell binary
Col,negative,create new default options
Col,negative,add all groups as folder to jtree
Col,negative,add new element
Col,negative,update status information
Col,negative,remove all old elements
Col,negative,create to headerfield
Col,negative,author fdietz moved code for updating mailfolderinfo to markmessage  intentionally
Col,negative,some other version of the constructor
Col,negative,guaranteed to return a non null array
Col,negative,process the listeners last to first notifying those that are interested in this event
Col,negative,execute resyncing command
Col,negative,non nls 
Col,negative,re select folder to make changes visible to the user
Col,negative,non nls 
Col,negative,update treenode
Col,negative,setup to references and account
Col,negative,composer
Col,negative, columns rows are added dynamically no need to define them here
Col,negative,notify listeners
Col,negative,do decoding stuff
Col,negative,builder nextline
Col,negative,non nls 
Col,negative,layout setrowgroups new int     
Col,negative,re use identity type for recipient list
Col,negative,set up color chooser for setting quoted color
Col,negative,execute command use mock object class as worker which does nothing
Col,negative,clear the tooltip message previously displayed in the status bar
Col,negative,set source reference in composermodel when replying this is the original sender is message you selected and replied to
Col,negative,update treenode
Col,negative,tree has focus
Col,negative,convert criteria into int value
Col,negative,create chat connection if not available yet
Col,negative,where in the drag image the mouse was clicked
Col,negative,private jcombobox loginmethodcombobox string loginmethod
Col,negative,create command
Col,negative,shadow
Col,negative,view model
Col,negative,modify card properties in folder
Col,negative,get headerfield to search in for example subject
Col,negative,jpanel mainpanel new jpanel mainlayout mainpanel setborder borders dialog border
Col,negative,implement your own search engine here
Col,negative,if this is the last token check if the last element is the same than in the array
Col,negative,model view
Col,negative,test method for 'org columba mail parser listbuilder createstringlistfromitemlist list iheaderitem '
Col,negative,used by virtual folder only
Col,negative,counts how many messages has been processed date fetched from from ? ? ? ? ? ?
Col,negative,associate with javahelp
Col,negative,putvalue large icon imageloader geticon iconkeys document save as
Col,negative,get message body
Col,negative,html insertion of text before and after original message get necessary headerfields
Col,negative,create filter
Col,negative,create group containing first contact
Col,negative,if f null because of deleted abstractmessagefolder fallback to inbox
Col,negative,get selected contact group card
Col,negative,top panel
Col,negative,user is ca not edit default account
Col,negative,centerpanel
Col,negative,check number of cached messagenodes assertequals   model getmap  size
Col,negative,create filter
Col,negative,create stream from string
Col,negative,toppanel setlayout
Col,negative,execute command use mock object class as worker which does nothing
Col,negative,if something goes wrong here fall back to mark as read
Col,negative,check number of cached messagenodes assertequals   model getmap  size
Col,negative,get values from components
Col,negative,must go backwards or else the list will remove the wrong filters
Col,negative, columns rows are added dynamically no need to define them here
Col,negative,non javadoc see java awt event actionlistener actionperformed java awt event actionevent
Col,negative,c fill gridbagconstraints horizontal
Col,negative,try to fill the contact list
Col,negative,dragsource startdrag event new cursor cursor default cursor  imageloader getimageicon contact small add  getimage  new point new stringselection contact  this
Col,negative,top level structure
Col,negative,string to search
Col,negative,disabled imap folder tests as they require connection to remote imap server setup suite new imaptstfactory
Col,negative,cancel if headerfield does not exist
Col,negative,non javadoc see org columba core profiles iprofilemanager getprofileforname java lang string
Col,negative,builder append showattachmentsinlinecheckbox   builder nextline
Col,negative,finally add all external extension menu additions for example hello world plugin
Col,negative,add all addresses
Col,negative,execute command use mock object class as worker which does nothing
Col,negative,if in debug mode register context debugger view
Col,negative,v getenddate  getparameters  add value date
Col,negative,create list of unsubscribed folders
Col,negative,create one list containing the marked items which have to be unmarked and another list containing the items remained to be marked
Col,negative,see if theirs a match
Col,negative,check if mediator supports docking
Col,negative,decode headerfield
Col,negative,imaprootfolder parentfolder folderfactory getinstance  createimaprootfolder account imailfolder inbox folderfactory getinstance  createimapfolder parentfolder inbox
Col,negative,get condition and convert it to constant as defined in filtercriteria
Col,negative,debug messages for diagnostics
Col,negative,cache clear
Col,negative,folders have same root folder for example two imap folders on the same server this means we use server side copying which is much faster than using inputstreams here also used for local folders which saves some parsing work
Col,negative,process personal namespaces
Col,negative,create a command for every action of this filter create a compound object which encapsulates all commands
Col,negative,deactivate this vfolder because changes are about to happen and the search needs to be redone
Col,negative,vertical light gray column separator line
Col,negative,first sort so that events from one folder stick together
Col,negative,end because the draw should be correct
Col,negative,create default namespace
Col,negative,if line does not start with from or line length is  save everything in stringbuffer
Col,negative,first sort so that events from one folder stick together
Col,negative,something is wrong sync again
Col,negative,now we have the subscribed folders in subscribedfolders and the unsubscribed folders in unsubscribedfolders next step create a treestructure
Col,negative,non nls 
Col,negative,get message header
Col,negative,register for text selection changes controller geteditorcontroller  addobserver this
Col,negative,bottom add box createhorizontalglue
Col,negative,set initial enabled state of combo boxes xmlelement optionselement mailconfig getinstance  get composer options getelement options xmlelement htmlelement optionselement getelement html string s htmlelement getattribute enable false boolean enablehtml boolean valueof s booleanvalue
Col,negative,inbox is always subscribed
Col,negative,handling of paragraph combo box select the item in the combo box corresponding to present format
Col,negative,headeritem items new headeritem selection length items selection headeritemdndmanager getinstance  setheaderitemlist items
Col,negative,formlayout layout new formlayout default  dlu default  dlu default  dlu default  dlu default  dlu default  dlu default  dlu default  dlu default  dlu default  dlu fill default panelbuilder b new panelbuilder this layout cellconstraints c new cellconstraints  b add paragraphcombobox cc xy b add sizelabel cc xy b add sizecombobox cc xy b add boldformatbutton cc xy b add italicformatbutton cc xy b add underlineformatbutton cc xy b add strikeoutformatbutton cc xy b add leftjustifybutton cc xy b add centerjustifybutton cc xy b add rightjustifybutton cc xy    
Col,negative,manipulatemodel tablemodelplugin structure change
Col,negative,this can throw a changedcharsetexception
Col,negative,can be only one
Col,negative,non nls 
Col,negative,get selected search criteria
Col,negative,top level structure
Col,negative,get list of all filter actions
Col,negative,add stream to folder
Col,negative,removeelement
Col,negative,this action is disabled when the text plain editor is used so its safe to just cast to htmleditorcontroller here
Col,negative,select search folder
Col,negative,if this is the last token check if the last element is the same than in the array
Col,negative,interate through all filter actions
Col,negative,check three entries
Col,negative,message size should be at least  kb
Col,negative, karlpeder method signature changed to take an abstracteditorcontroller instead of an texteditorview as parameter since the view is no longer directly available
Col,negative,name is used to load plugin
Col,negative,defaultitem item new defaultitem element item set header enabled getstate
Col,negative,jscfdrivermanager registerjscfdriver new gpgdriver  jscfconnection con jscfdrivermanager getconnection jscf gpg pgpitem get path
