Arg,positive,fixme fails here the current behavior appears intentional  ie the test is wrong  tfm assertnull  the profile stereotype named profilemother stereotype name st should not be found  findmodelelementfromnamespace  stereotypeutility getavailablestereotypes  aclass profilemother stereotype name st  profilemodel
Arg,positive,todo this looks backwards left over from issue  ?
Arg,positive,todo this does not work  but should collection elements model getfacade getrootelements model getumlhelper deletecollection  elements  elements model getfacade getrootelements asserttrue  failed to create clean environment  elements isempty
Arg,positive,todo issue  it is proposed to allow any paclage to return as a potential namespace commenting out until this is reviewed and clearly accepted by all
Arg,positive,todo something might go wrong during processing we do not really want to create the model element until the user releases the mouse in the place expected
Arg,positive,strange  but the link getconnection returns a collection  not a list  this is a bug  compared to the uml standard  imho  mvw  hence  the linkend is added to the end instead
Arg,positive,todo synchronized is required here as there can be some concurrent modification problems when drawing a call message and having that automatically draw the reply maybe fixing the todo below will resolve this and the synch can go
Arg,positive,these next lines for the case that the current namespace is not a valid one which of course should not happen  but it does see the project attached to issue 
Arg,positive,todo in uml x event has no parameters todo treat objectflowstate  this does not exist anymore in uml  and classifier
Arg,positive,todo if this is an ordered list  then you have to add in the right location
Arg,positive,appears to be gone from uml  x
Arg,positive,todo this does not work no event arrives
Arg,positive,todo this is only checking immediate siblings when it needs to be checking all imported elements both here and by our parents and also taking into account visibility
Arg,positive,this does not work  anymore yet ? since we never have a figtext here
Arg,positive,utility function to localize the given string with help text  and show it in the status bar of the argouml window this function is used in favour of the inline call to enable later improvements e g it would be possible to show a help balloon p todo work this out one matter to possibly improve show multiple lines param s the given string to be localized and shown
Arg,positive,todo monitor is getting dismissed before layout is complete
Arg,positive,todo we currently do not support per fig settings for most stuff  so we can just use the defaults that we were given settings new diagramsettings  rendersettings
Arg,positive,todo not yet working for uml
Arg,positive,this triggers some warnings  in logs  because some elements are created without an owner  and eresource is null  todo fix this the warning log  if we would not add the eobject to a resource  would looks like this warn awt eventqueue  encountered deleted object during delete of
Arg,positive,todo should not we throw an exception here ?  ?
Arg,positive,todo algorithm is n  in number of nodes
Arg,positive,update attached node figures todo presumably this should only happen on a add or remove event
Arg,positive,fixme depends on internal behavior of xmireaderimpl needed for solving issue 
Arg,positive,todo allow adding models to a diagram issue 
Arg,positive,todo update the old and new node above this  this is issue  the old and new uml namespaces are in the event  but how do we know which nodes to refresh ? and how to refresh ? not necessarily the namespaces  depending on the perspective
Arg,positive,todo this should only be building list up to 'index'
Arg,positive,todo the following can be removed if selectall gets fixed
Arg,positive,fixme boundary condition at end of image for non integral multiples of buffer height
Arg,positive,todo not in uml 
Arg,positive,todo we ca not have a global current language notationproviderfactory setcurrentlanguage  oldlanguage
Arg,positive,xxx this seems to be a bug of the parser  it always requires a context
Arg,positive,todo use model getmodelmanagementhelper getpathlist  modelelement  todo this will fail with nested models
Arg,positive,if we are not visible most likely we 're being deleted todo this indicates a more fundamental problem that should be investigated tfm 
Arg,positive,todo we should have all the information that is required in the notationsettings object
Arg,positive,parse a transition description line of the form pre event signature guard condition action expression pre a is not interpreted as having any special meaning p the event signature may be one of the  formats ul li changeevent when  condition  li timeevent after  duration  li callevent a  parameter list  li signalevent any string without ul remark the uml standard does not make a distinction between the syntax of a callevent and signalevent both may have parameters between for simplicity and user friendliness  we chose for this distinction if a user wants parameters for a signalevent  then he may add them in the properties panels  but not on the diagram p an alternative solution would be to create a callevent by default  and when editing an existing event  do not change the type p todo this function fails when the event signature contains a or a see issue  for other cases that were a problem in the past param trans the transition object to which this string applies param s the string to be parsed return the transition object throws parseexception when no matching are found
Arg,positive,todo this whole block can be deleted when issue  is resolved
Arg,positive,todo not in uml 
Arg,positive,dirty fix for issue needs to be amended when we start supporting parameters
Arg,positive,todo not in uml 
Arg,positive,todo this does not work mvw  model getfacade setbody  expr  guard  model getfacade setexpression  g  expr
Arg,positive,todo not in uml 
Arg,positive,todo in this case  the properties panel is not updated with the changed expression
Arg,positive,todo not in uml 
Arg,positive,warning the outputstream version of this does not work  tfm
Arg,positive,else if the y coordinate is outside of the classifier role  we fix the y in the max y of the classifier role fixme we should increase the height of the classifier role  do not ? ? ?
Arg,positive,warning the gef implementation of the outputstream version of this method does not work tfm 
Arg,positive,todo do tests for allinstances even though it is not yet supported
Arg,positive,todo not implemented by euml
Arg,positive,todo this only works if the item is visible  all its parents are expanded  getexpandeddescendants  makevisible
Arg,positive,this will have problems if the smallest possible data segment is smaller than the size of the buffer needed for regex matching
Arg,positive,todo not in uml 
Arg,positive,todo why is this throwing a generic runtime exception ?  ?
Arg,positive,todo this exception will be thrown during autoscrolling when the edge of the canvas is reached causing either the width or height to be adjusted to a negative value
Arg,positive,disabled since it gives various problems e g the toolbar icons get too wide also the default does not give the new java looks component tree projectbrowser getinstance swingutilities updatecomponenttreeui  swingutilities getrootpane  tree
Arg,positive,if this is a feature get the owner of that feature todo does anything actually make use of this ? it can cause unexpected behaviour
Arg,positive,todo this error needs to be reported
Arg,positive,todo not in uml 
Arg,positive,todo we should be giving the user more direct feedback
Arg,positive,todo this should be using internalgetallrealizedinterfaces
Arg,positive,many many of these events this slows things down
Arg,positive,todo this does not perform well enough with large models to have it enabled by default if the performance ca not be improved  perhaps we can introduce a manual find in explorer tree action selectall  targets
Arg,positive,really ought to have a criticexception to throw here
Arg,positive,todo considering all delete events to be valid like below is going to cause lots of unecessary work and some problems
Arg,positive,todo this is never executed as ludos di work was never finished
Arg,positive,todo when the attribute is not in the diagram  for exemple select attribut by explorer then  the refresh is not auto we had to click
Arg,positive,todo this is probably an undesirable side effect unless the user confirms it placing an element on a second diagram is going to potentially change its namespace tfm 
Arg,positive,todo the below is not strictly correct  but should cover the case we deal with using a real xml parser would be better look for xml document has just a single root element
Arg,positive,todo assumes public todo this is probably an undesirable side effect unless the user confirms it placing an element on a second diagram is going to potentially change its namespace tfm 
Arg,positive,todo uncomment the following to get the failure assertloadmodel  issue base dir zipped uml andromda profile datatype andromda profile datatype xml zip  null  testreadcompressedandromdaprofilefileissue
Arg,positive,status as of nov  figs created  property panels exist  more work required on explorer and assumptions about models not being nested tfm
Arg,positive,if we have anything or multiple elements selected  we do not do anything todo we need to support multiple selection see issue  http argouml tigris org issues show bug cgi ? id 
Arg,positive,todo make setbounds  calcbounds and updatebounds consistent
Arg,positive,set the child components to the heights in the array list calculating the height of any proportional component on the fly fixme this assumes that the jlabel and the component it labels have been added to the parent component consecutively
Arg,positive,a mode to interpret user input while creating a permission edge the permission can connect any model elements including those represented by edges as well as nodes p todo in uml  x  permission becomes packageimport and the class hierarchy has changed so that it is no longer a subtype of dependency  so this may need to be refactored to work correctly
Arg,positive,todo considering all delete events to be valid like below is going to cause lots of unecessary work and some problems
Arg,positive,todo the size of text figs  which is what we care about most  is not computed correctly by gef if we got ambitious  we could recompute a proper size ourselves
Arg,positive,a critic to detect when a classifier has to many operations  p todo exclude getter and setter operations from count
Arg,positive,todo why is not this calculation for location working ?
Arg,positive,todo this code does not look like it will get reached because any abstraction realization is going to take the isaabstraction leg of the if before it gets to this more general case tfm 
Arg,positive,todo this should probably only update the project when the user presses return or focus is lost
Arg,positive,the next line does not work
Arg,positive,todo if actioncopy is no longer a singleton  how shall this work ?
Arg,positive,todo huge side effect hoist out of parse tfm let is load the project
Arg,positive,todo support navigability the code below causes and exception in figassociationendannotation
Arg,positive,todo we do not really want to do the following  but i'm not sure what depends on it tfm 
Arg,positive,todo why is this clearing the name ?  ?  tfm
Arg,positive,offset in x y for depth perspective lines of cube todo this is the same value as the member 'd'in link org tigris gef presentation figcube  but there is nothing enforcing that correspondence things will probably break if they do not match
Arg,positive,todo the code implementing this method is from see issue mechanically integrated by tfmorris in may  needs to be reviewed updated author decki  endi  yayan  politechnic of bandung computer departement method for changing text of message param newowner param parameter
Arg,positive,todo this exception will be thrown during autoscrolling when the edge of the canvas is reached causing either the width or height to be adjusted to a negative value
Arg,positive,todo make the tree refresh and expand really work in all cases
Arg,positive,todo the code implementing this method is from see issue mechanically integrated by tfmorris in may  needs to be reviewed updated author decki  endi  yayan  politechnic of bandung computer departement method for changing text of message param newowner model element which should now be listened to
Arg,positive,todo should save and restore the last positions of the toolbars
Arg,positive,todo does anyone use command line ? if so  localization is needed tfm
Arg,positive,todo the following rather than the above is probably the correct way to search stereo findstereotype  obj  null  name
Arg,positive,really ought to have a criticexception to throw here
Arg,positive,there is a possibility that the next step forward takes another path in this wizard to allow for this we must destroy the path already traveled by p todo i  linus  would say that this is really a problem with the wizard implementation since i believe it should be possible to explore a path in the wizard and then go back inheritdoc
Arg,positive,builds a message within some interaction related to some assocationrole the message is added as the last in the interaction sequence furthermore  the message is added as the last to the list of messages already attached to the role effectively  the already attached messages become predecessors of this message todo this sets the activator as a side effect however it is impossible to determine the activator at this stage as we do not yet know what the action will be of the message we 're creating see issue  param inter the interaction param role the association role return the newly created message
Arg,positive,todo name is not expanded for diagram objects
Arg,positive,todo name is not expanded for diagram objects
Arg,positive,todo mvw why is this not done in gef ?
Arg,positive,todo this is a temporary crutch to use until all figs are updated to use the constructor that accepts a diagramsettings object
Arg,positive,todo there is a cyclic dependency between selectionrerouteedge and figedgemodelelement
Arg,positive,todo we need to rethrow this as some other exception type but that is too much change for the moment
Arg,positive,todo it is probably worthwhile to abstract and factor this chooser and directory stuff more file handling is coming  i'm sure
Arg,positive,todo complete this implementation tfm
Arg,positive,todo this will vary based on the type of the tagdefinition
Arg,positive,setfontfamily  dialog  todo is this needed ?
Arg,positive,todo move this into the toolbar project
Arg,positive,todo this is a temporary method of making sure the model is updated on loss of focus of a combo box in the long term we should attempt to update the model on each keypress see java awt event focuslistener focuslost  java awt event focusevent
Arg,positive,these methods are based on the graphevents these need replacing by more specic meaningful requests of the diagram interface model
Arg,positive,todo all super constrcutors should take a graphmodel
Arg,positive,workaround for missing ability to parse
Arg,positive,todo needs to be tidied up after stable release graph model should be created in constructor
Arg,positive,this is wrongly called with a null handle  as a workaround we return an empty collection
Arg,positive,todo not navigable this direction ? tfm
Arg,positive,todo this does not look right review tfm
Arg,positive,return the statemachine todo if this method is called by any of the figs  it will introduce a dependency cycle it would be much better if they could just use link org argouml uml diagram argodiagram getowner which does the same thing
Arg,positive,todo need to clean up objecttoid  can we do it based on modelelement delete notifications ?
Arg,positive,the constructor todo why does this method not handle all settings  key default shadow width is missing  ?
Arg,positive,todo performance critical method
Arg,positive,todo needs work must determine which figs enclosed in the pool are within the bounds of this fig and translate those
Arg,positive,todo optimize for root model case ? tfm
Arg,positive,todo do we really need to do this ? carried over from old behavior
Arg,positive,todo elementownership is not in modelsubsys
Arg,positive,todo this seems like a brute force workaround  and a very indirect one at that  it appears to be needed though until we fix the problem properly tfm 
Arg,positive,todo is this really needed ?
Arg,positive,todo uml spec requires both client and supplier to be in the same model tfm
Arg,positive,todo unused ?
Arg,positive,these may not actually make any difference at present  the code behind addtrigger needs more work
Arg,positive,todo temporary let tree expand implicitly tfm
Arg,positive,todo split into an inherited attr critic and a local attr critic
Arg,positive,todo should throw if the string is not good ?
Arg,positive,these may not actually make any difference at present  the code behind addtrigger needs more work
Arg,positive,todo handle multiple top level packages
Arg,positive,a wizard which adjust the threshold for critics p todo make the treshold setting adjustable without using the wizard  and make it persistent maybe by using the configure button on the browse critics dialog see org argouml uml cognitive critics abstractcrtoomany author mkl
Arg,positive,todo better if we wrap in a profileexception and throw that
Arg,positive,create our bandbuffer which is just a small slice of the image todo we used a fixed height buffer now  but we could be smarter and compute a height which would fit in some memory budget  allowing us to use taller buffers with narrower images  minimizing the overhead of multiple rendering passes
Arg,positive,todo support iterate declarator
Arg,positive,return returns the default stereotype view todo enumeration here ?
Arg,positive,todo how about figassociationclass ?
Arg,positive,todo this should not depend on the current project  but for now just make sure it is defined and that we have an undo manager
Arg,positive,remove this diagram from existence todo move to gef
Arg,positive,todo this needs to be managing undo on a per project basis instead of using gef is global undo manager
Arg,positive,todo define constants for magic numbers
Arg,positive,this class gives critics access to parts of the uml model of the design it defines a gen function that returns the children of any given part of the uml model basically  it goes from project  to models  to modelelements argo is critic agency uses this to apply critics where appropriate todo this thinks it knows all the composition associations of the the uml metamodel  but it is a  incomplete and b  not updated for uml this should be done using information from the metamodel rather than hardwired code tfm  see org argouml cognitive agency see org argouml cognitive designer author jrobbins
Arg,positive,todo define constants for magic numbers
Arg,positive,todo consider inherited associations ? todo self loops are double counted
Arg,positive,todo multiple associations between the same pair of elements need to be special cased so that they do not overlap tfm 
Arg,positive,gets the current threshold todo should this be protected ? return the current threshold
Arg,positive,todo there is a cyclic dependency between this class and figconcurrentregion
Arg,positive,todo move to mmutil or some other common place and merge with umlcomboboxentry findnamespace
Arg,positive,needs more work sending and receiving icons
Arg,positive,an object tagged as being the owner of a figedgenote has knowledge about the source and destination of the figedgenote p the source and destination are modelelements at least one of them is a comment but they may be both comments todo there is tons of special case code scattered around argouml for this one class since it is the only owner of a figedgemodelelement which is not a uml element we should find a way to generalize this p todo issue  requires this class to be replaced by a similar mechanism as the n ary association class the node and the edges shall all have the same owner  i e the uml comment object since jul  author jaap branderhorst xsall nl
Arg,positive,todo offenders need to be more strongly typed tfm 
Arg,positive,if expression implements one of the combobox  select it todo ? do it in euml module project ?
Arg,positive,return the set of offenders todo the return value needs to be more strongly typed tfm 
Arg,positive,todo do all these classes need to be in their own files ? public ?
Arg,positive,must be overridden to make sense  i did not want to make it abstract because it might not be required
Arg,positive,todo should fire its own event and projectbrowser should register a listener
Arg,positive,todo use default value of appropriate type for td
Arg,positive,todo should fire its own event and projectbrowser should register a listener
Arg,positive,our superclass no longer has this method  so perhaps this whole thing should be removed ? tfm super updatelisteners  newowner
Arg,positive,todo this is actually a hack  some diagram types  like the statechart diagrams  access the current diagram to get some info this might cause problems if there is another statechart diagram active  so i remove the current project  before loading the new one
Arg,positive,todo handle multiple top level packages
Arg,positive,the following is specifically for realizations todo correction in gef  it should use interfacerealization  not abstraction
Arg,positive,todo still not used  because in argouml string is hardwired
Arg,positive,todo in uml  x a tagdefinition has become a property on a stereotype anything that uses this will probably need to be reviewed changed just return property for now
Arg,positive,language must be unique todo do it in the model  if do not use the dialog  and change the first
Arg,positive,todo cyclic dependency between persistancemanager and here
Arg,positive,todo this should not be an instance variable it should just be created and discarded as needed
Arg,positive,check for duplicate name and rename if necessary
Arg,positive,creates a new ocl critic param oclconstraint ocl expression param headline headline param description description param moreinfourl the info url param knowledgetypes the knowledge types param supporteddecisions the decisions param priority the priority throws invalidoclexception if the ocl is not valid todo do these need to be lists or can they be simple collections ?
Arg,positive,todo why is this inside a block ? forgotten else branch ?  ? question by euluis 
Arg,positive,todo maybe separate name
Arg,positive,todo a minimal update strategy would be better here to minimize work and events firing  but it may be better to deprecate the method and force calls to manage updates themselves  since they probably usually want to just add or remove a single element  tfm 
Arg,positive,todo what progressmgr is to be used here ? where does it come from ?
Arg,positive,todo here we should e g show the user a message that the loaded project was using a notation that is not currently available and a fall back on the default notation was done maybe this can be implemented in the persistencemanager ?
Arg,positive,todo this is the same as in parent remove ? see org argouml uml diagram ui fignodemodelelement updatebounds
Arg,positive,todo move magic number  to descriptive constant
Arg,positive,todo should we handle access and import here ?
Arg,positive,todo remove when code below in characters is removed private static final string returnstring n
Arg,positive,todo this probably needs more qualification tfm
Arg,positive,todo this method is obsolete use getinputmap etc as below
Arg,positive,todo check semantics here tfm
Arg,positive,todo move to gef
Arg,positive,todo find a way to replace this dependency on project
Arg,positive,todo this should be a configurable property
Arg,positive,todo all super constrcutors should take a graphmodel
Arg,positive,and its stereotypes todo are not stereotypes handled elsewhere ?
Arg,positive,todo should fire its own event and projectbrowser should register a listener tfm
Arg,positive,todo support more than one body language
Arg,positive,todo remove this old implementation after if it is demonstrated that it is not needed tfm
Arg,positive,todo can we find a better way to do this than hard coding colour ?
Arg,positive,todo there is a cyclic dependency between figconcurrentregion and the actions actionaddconcurrentregion
Arg,positive,public object getgoalinfo  string goal  return goals getproperty  goal  todo we need a better representation of goals
Arg,positive,local variables what do they do ?
Arg,positive,todo really should be a separate class
Arg,positive,a modelelement has been changed now we give it priority to be checked by the critics asap todo why is is synchronised ? todo what about when objects are first created ? param dm the design material param reason the reason
Arg,positive,todo we could generalize this to initialize more stuff if needed
Arg,positive,todo why is this here ? who is calling this ? see java beans vetoablechangelistener vetoablechange  java beans propertychangeevent
Arg,positive,todo this probably belongs with the diagram subsystem
Arg,positive,todo change this to use an undomanager instance per project when gef has been enhanced
Arg,positive,hack for to do items only  should check isleaf  node but that includes empty folders really i need alwaysleaf  node
Arg,positive,todo why was this next line in the code so long ?
Arg,positive,todo unused ?
Arg,positive,this method has insufficient information to call buildextensionpoint thus we will need to create one  and pray that whomever called us knows what kind of mess they got
Arg,positive,todo do we need to set the input encoding here ? it was done for todo parsing  but none of the other member types inputsource inputsource new inputsource  new inputstreamreader  inputstream  argo getencoding
Arg,positive,todo why is this not executed ? remove if not needed tfm
Arg,positive,loads a project displaying a nice progressmonitor param file the project to be opened param showui whether to show the gui or not todo this needs to be refactored to be gui independent tfm
Arg,positive,todo this does not belong here  but it is not a good time to move it find someplace less obtrusive than this inner loop tfm
Arg,positive,todo asargument ? ?
Arg,positive,todo what does the magic number  represent here ? put it in an explanatory literal  tfm 
Arg,positive,todo this creates a dependency on the critics subsystem instead that subsystem should register its desired menus and actions
Arg,positive,todo get rid of magic numbers  figure out which represent line widths vs padding vs offsets
Arg,positive,references to actions that we need for mac hack
Arg,positive,todo convert all to use standard factory registration
Arg,positive,todo should define a compoundcritic
Arg,positive,these may not actually make any difference at present  the code behind addtrigger needs more work
Arg,positive,todo this class is part of a dependency cycle with projectbrowser and
Arg,positive,hack in order to be able to compile in java 
Arg,positive,todo wo not our use of pathcomparator take care of uniqueness ?
Arg,positive,andreas just temporary for the uml pre alpha versions
Arg,positive,now get all classifiers imported from other packages todo this should probably happen automatically in getallmodelelementsofkind tfm
Arg,positive,todo add an open most recent project command so that command state can be decoupled from user settings ?
Arg,positive,install the trap to eat securityexceptions note this is temporary and will go away in a future release http bugs sun com bugdatabase view bug do ? bug id 
Arg,positive,todo what are these magic numbers ?
Arg,positive,create a taggedvalue with a tag type matching our source module filename and a value of the file is last modified timestamp todo this functionality needs to be moved someplace useful if it is needed  otherwise it can be deleted tfm 
Arg,positive,hack in order to be able to compile in java 
Arg,positive,choose the arrowhead style for each end p todo this is called from paint would it not better be called from renderingchanged ?
Arg,positive,todo why is not this stuff managed by the namefig itself ?
Arg,positive,andreas just temporary a warning dialog for uml
Arg,positive,todo this class should be moved to package org argouml uml ui behavior common behavior
Arg,positive,if is a classifier role  it must return the sent messages in other cases  returns an empty list todo must be the incoming messages or the sent ones ?
Arg,positive,initialize the argouml application version  so that link applicationversion getversion does not return null throws exception if something goes wrong todo move this to an helper class
Arg,positive,create an enumeration return object new enumeration since uml todo this needs an extra parameter to specify the model extent where the new element should be created
Arg,positive,todo lets move this behind the model interface
Arg,positive,if is a classifier role  it must return the received messages in other cases  returns an empty list todo must be the outgoing messages or the received ones ?
Arg,positive,argoeventpump is an event dispatcher which handles events that are global in nature for the entire application p todo diagramappearance and notation events are not application wide and will be moved from here to someplace more specific in the future so that they can be managed on a per project or per diagram basis
Arg,positive,create an empty but initialized instance of a uml node return an initialized uml node instance todo this needs an extra parameter to specify the model extent where the new element should be created
Arg,positive,todo once we have fixed all subclasses the title will always be localized so this localization can be removed
Arg,positive,get the classifier  participant  of an associationend todo rename this getparticipant to align with uml spec tfm  param handle the associationend to get from return the classifier of the associationend
Arg,positive,determine if the passed parameter has a return direction kind todo this is a duplicate of link isreturn  object  return true if it is a return direction kind param handle the parameter
Arg,positive,todo is it appropriate the templateableelement as the client and a list of templateparametersubstitution as the list of parameters ?
Arg,positive,todo actionstate  callstate  and subactivitystate have been replaced in uml by explicitly modeled actions
Arg,positive,todo silently ignore instead ? return false
Arg,positive,find the icon for a given model element return the icon or code null code if there is no icon param value the model element todo this should not use string matching on classnames to do this since this means that we have knowledge about how the model elements are implemented outside of the model component
Arg,positive,initialze gef is version of the loader too todo we should probably be passing icons that we loaded ourselves but there does not seem to be a way to do that with gef tfm
Arg,positive,return the key  tag  of some tagged value todo this does exactly the same as gettag  object  remove one of them param handle the tagged value return the found value as string
Arg,positive,todo lots more types duration  instance  interval
Arg,positive,todo can we get this from the metamodel ? non nls 
Arg,positive,todo how do we get the connectors of an association ?
Arg,positive,todo remove ? ca not be localized
Arg,positive,a classifier can only have a single unnamed classifierrole  so todo this probably belongs in a critic instead of here
Arg,positive,the part of the design this issue affects p each member is either a model element  a link fig  or a link diagram p todo offenders need to be more strongly typed because there is not a common supertype for these three types  we ca not type this list we should introduce a common supertype interface tfm  p the list of offenders is set once  e g by the constructor  and cannot change p
Arg,positive,reply a set of design material is that are the subject of this todoitem return the offenders todo offenders need to be more strongly typed tfm 
Arg,positive,todo this could be a huge collection find a more efficient way
Arg,positive,todo generalize assumes uml type names are unique without the qualifying package names true for uml  
Arg,positive,models the designers goals in making this design provides useful control information to the agency so that only critics relevant to the designers goals are ever executed todo really this should be part of a domain extension and not the kernel i have not developed this part of argo very much author jason robbins
Arg,positive,todo do we need to worry about umlclass  umlpackage  etc ?
Arg,positive,todo this should fetch the stereotype from our profile
Arg,positive,todo encountering a deleted object during any part of this traversal will abort the rest of the traversal we probably should do the whole traversal in a single mdr transaction
Arg,positive,return the default type for the return parameter of a method return a classifier to use as the default type todo this belongs in projectsettings tfm
Arg,positive,todo hold lock for entire recursive traversal ?
Arg,positive,todo add enumerationliteral someplace
Arg,positive,todo this is well formedness rule from uml  a root cannot have any generalizations self isroot implies self generalization isempty
Arg,positive,todo this should fetch the stereotype from our profile
Arg,positive,todo lets build this into a separate buildtoolbar method
Arg,positive,todo this references the concrete factory we need a factories factory
Arg,positive,set the target anew todo this method is never used what is its intention ? remove it ?
Arg,positive,todo this first loop just to count the items appears redundant to me tfm 
Arg,positive,create a new panel for the given step for example  when the given step is create the first step of the wizard p todo it might be convient to make a reusable subclass of wizard that shows all textual steps to guide the user without any automation such a wizard could be easily authored  stored in an xml file  and efficiently presented by reusing a single panel with a single jtextarea param newstep the number of the step to make a panel for return a new panel for the given step
Arg,positive,todo tabtodo should listen for an event that this fires so that we can decouple from the projectbrowser tfm
Arg,positive,todo this is using internal knowledge of gef it should handle this itself tfm
Arg,positive,copy a file from source to destination todo perhaps belongs in a utilities class of some sort param source the source file to be copied param dest the destination file return success status flag
Arg,positive,todo this is using internal knowledge of gef it should handle this itself tfm mvw move into something like main initgef
Arg,positive,for locale selection p todo detect the available locales from the available files return locales used in argouml
Arg,positive,return the default type for an attribute return a classifier to use as the default type todo this belongs in projectsettings tfm
Arg,positive,todo unused ?
Arg,positive,searches for a type classifier with name s if the type is not found  a new type is created and added to the current namespace p todo move to model subsystem tfm  param s the name of the type classifier to be found return classifier
Arg,positive,todo what if used elsewhere ?
Arg,positive,searches for a type classifier with name s if definenew is true  a new type is defined if the type classifier is not found the newly created type is added to the currentnamespace and given the name s p todo move to model subsystem tfm  param s the name of the type classifier to be found param definenew if true  define a new one return classifier the found classifier
Arg,positive,moves some object to trash  i e deletes it completely with all dependent structures p deleting an object involves pre removing target history deleting all fig representations for the object deleting the uml element deleting all dependent uml modelelements deleting commentedges  which are not uml elements  move to trash for enclosed objects  i e graphically drawn on top of move to trash subdiagrams for the object saveguard that there is always at least  diagram left if the current diagram has been deleted  select a new one to show trigger the explorer when a diagram is deleted set the needssave  dirty  flag of the projectmanager pre param obj the object to be deleted see org argouml kernel projectimpl trashinternal  object  p todo this should just be named delete or something which better tells what it does  since there really is not a trash can
Arg,positive,changed in uml component with subsystem stereotype todo we should deprecate this ?
Arg,positive,returns the root package return the package which is the root deprecated for  by tfmorris use link getroots to get packages model elements which are at the top level p todo we probably need a getdefaultnamespace method or something similar to replace some uses of this
Arg,positive,updates the top level modelelements for all projects in uml  each model knows it is root elements  so this could make setroots obsolete e g  applying a stereotype in uml adds a new root todo this is redundant with setroots getroots there are already too many ways this stuff is managed without adding an additional one all current model subsystem implementations know their top level elements responsibility can be moved to the model subsystem  but let is choose one way of managing this
Arg,positive,a datastructure for settings for a project p most getters return a string  since they are used by argo tee this is also the reason all these attributes are not part of a map or something p todo the header comment is currently not used this function is not completely implemented yet how do we store this in the project ? where should the user enter his header comment ? see issue  author michiel
Arg,positive,notation settings value object stores settings which control how text is rendered on diagrams p todo this needs to go on a diet it is used everywhere  so is performance sensitive the current set of settings is the union of all those found in the legacy code  but it is not clear that all of them are actually used author tom morris tfmorris gmail com
Arg,positive,this does a calculation of where our ext directory is todo we should eventually make sure that this calculation is only present in one place in the code and not several
Arg,positive,in contrast to link getzipname returns the member is name without the prepended name of the project  but with the extension  p todo this is not used anywhere shall we remove it ? author steffen zschaler return the member is name without any prefix or suffix
Arg,positive,todo end up with multiple models here
Arg,positive,we 're deleting the last diagram so lets create a new one todo once we go mdi we wo not need this
Arg,positive,todo what if used elsewhere ?
